[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.lang.String[]/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String[] runTimeModeNames>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.lang.String[]/1	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String[] orderProcessingModeNames>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.lang.String[]/2	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String[] accessModeNames>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.lang.String[]/3	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String[] webInterfaceNames>
[<<immutable-hcontext>>]	<<string-constant>>	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String DATASOURCE>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.lang.Object/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.Object userID_count_semaphore>
[<<immutable-hcontext>>]	<<string-constant>>	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String hostName>
[<<immutable-hcontext>>]	<<null pseudo heap>>	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String hostName>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.util.Random/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.Random r0>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.util.Random/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.Random randomNumberGenerator>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal PENNY_STOCK_PRICE>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/1	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal PENNY_STOCK_RECOVERY_MIRACLE_MULTIPLIER>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/2	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal MAXIMUM_STOCK_PRICE>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/3	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal MAXIMUM_STOCK_SPLIT_MULTIPLIER>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new int[][]/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: int[][] scenarioMixes>
[<<immutable-hcontext>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new char[]/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: char[] actions>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.lang.String[][]/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String[][] webUI>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/4	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal orderFee>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/5	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal cashFee>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: void <clinit>()>/new java.math.BigDecimal/6	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.math.BigDecimal ONE>
[<<immutable-hcontext>>]	<<null pseudo heap>>	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.ArrayList deck>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getNextUserIDFromDeck()>/new java.util.ArrayList/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.ArrayList deck>
[com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2One::MockObject]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getNextUserIDFromDeck()>/new java.util.ArrayList/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.ArrayList deck>
[com.ibm.websphere.samples.daytrader.web.servlet.TradeScenarioServlet::MockObject]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getNextUserIDFromDeck()>/new java.util.ArrayList/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.ArrayList deck>
[com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2EntityCollection::MockObject]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getNextUserIDFromDeck()>/new java.util.ArrayList/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.ArrayList deck>
[com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2Many::MockObject]	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.lang.String getNextUserIDFromDeck()>/new java.util.ArrayList/0	<com.ibm.websphere.samples.daytrader.util.TradeConfig: java.util.ArrayList deck>
[<<immutable-hcontext>>]	<com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1: void <clinit>()>/new int[]/0	<com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage$1: int[] $SwitchMap$javax$json$stream$JsonParser$Event>
[<<immutable-hcontext>>]	<<null pseudo heap>>	<com.ibm.websphere.samples.daytrader.web.prims.PingSession3: java.lang.String initTime>
[<<immutable-hcontext>>]	<<null pseudo heap>>	<com.ibm.websphere.samples.daytrader.web.prims.PingServlet2ServletRcv: java.lang.String initTime>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: void <clinit>()>/new java.lang.Integer/0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: java.lang.Integer marketSummaryLock>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean: com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean getRandomInstance()>/new com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean/0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: com.ibm.websphere.samples.daytrader.beans.MarketSummaryDataBean cachedMSDB>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: void <clinit>()>/new java.math.BigDecimal/0	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: java.math.BigDecimal ZERO>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: void <clinit>()>/new java.lang.Integer/1	<com.ibm.websphere.samples.daytrader.impl.direct.TradeDirect: java.lang.Integer lock>
[<<immutable-hcontext>>]	<<null pseudo heap>>	<com.ibm.websphere.samples.daytrader.util.MDBStats: com.ibm.websphere.samples.daytrader.util.MDBStats mdbStats>
[<<immutable-context>>]	<com.ibm.websphere.samples.daytrader.util.MDBStats: com.ibm.websphere.samples.daytrader.util.MDBStats getInstance()>/new com.ibm.websphere.samples.daytrader.util.MDBStats/0	<com.ibm.websphere.samples.daytrader.util.MDBStats: com.ibm.websphere.samples.daytrader.util.MDBStats mdbStats>
[<<immutable-hcontext>>]	<com.ibm.websphere.samples.daytrader.web.prims.PingJSONPStreaming$1: void <clinit>()>/new int[]/0	<com.ibm.websphere.samples.daytrader.web.prims.PingJSONPStreaming$1: int[] $SwitchMap$javax$json$stream$JsonParser$Event>
[<<immutable-hcontext>>]	<<null pseudo heap>>	<com.ibm.websphere.samples.daytrader.web.prims.beanval.SimpleBean1: javax.validation.ValidatorFactory validatorFactory>
